PC1,PC2,Cluster
0.9682539680321315,1.1378646812480537,0
-0.058485764218822976,1.194387728684853,0
-1.7632144161866288,1.2354249535784754,0
1.9437787392970227,1.125770030268542,2
0.4235676183968222,1.1986208196014057,0
-0.6258824254303129,1.1984996438649196,0
-0.3910508788185989,-1.7534687514111444,1
-0.15450401028236602,1.2034352280021112,0
-0.01841841162412408,-1.7748220379200526,1
-0.01472561800423978,-1.7527300355648245,1
0.9120706093178811,-1.7655240036272988,1
-0.5096375570375611,1.188511785916963,0
1.8484314050403317,-0.2799075847837478,2
0.36070009613628706,1.1984353075236989,0
0.13551103234043627,1.2207478172870385,0
-1.5029615102054596,1.2324401910657699,0
-1.662093582821521,1.238371154803806,0
0.5214227680748259,1.1698111378624905,0
1.6593289081843512,-0.2586954420823005,2
-0.06704359134232954,1.2334216723084166,0
-1.11047916302661,-1.7415123099671053,1
-0.640504543707441,1.178699077258917,0
-0.8427715040180679,-0.24168206602037007,0
-0.40050871575223396,1.1421178104479797,3
-0.9005353953757472,-1.7485443125023716,1
-0.5565556256943062,1.2030730263008367,0
-0.06865847738949138,-1.7627138496666221,1
0.40000482859617625,-0.1988978510448315,0
-0.11446698492441688,-1.6961636882500875,1
1.4799529608582116,1.079951116824426,3
-0.8696076551029437,1.2031762938818347,0
-1.359856815254787,1.224511532307912,0
-1.6296191168186467,-1.688993592186732,1
-0.4479064512301435,1.2170537049456476,0
-0.672772573250028,-1.7517700533423728,1
-0.7335658741105616,-1.7484340024963643,1
0.5739145156892705,1.1150596020803234,3
-1.1100245429909505,-1.7838051451521117,3
-0.849455363599294,1.1902778241201548,3
-0.9913849150854029,1.2121736378713748,0
-0.5245369168185111,-1.7976499927208882,1
-1.337625708801663,-1.7548064369223333,1
-0.44839643609040575,-1.7540307906307255,1
-0.6654895134416611,1.2092378472965386,0
1.3717205628462108,-1.8753870680922633,3
1.582834919117867,1.1574291666557732,2
-0.48158800313696065,-1.703615155642544,1
-0.3987404585586051,-1.7487947330555698,1
1.834472669492339,-1.8159917329500295,2
0.8628984273429104,-1.8019289948548514,1
-0.3042414935481145,-1.8035321605143984,1
2.7423582260758472,1.0835575825571764,2
-2.014424865548234,1.2571488066191752,0
0.7704005656075419,1.1560671737965802,0
1.9539360577143592,-0.27887278395003784,2
-1.0388069944286076,1.2143480475763115,0
0.28407956661690936,1.2538155578603842,0
0.7490169419534831,-0.30209914725565745,0
0.19117104002569751,1.2035663563315029,0
0.1433053255422552,1.1539840649000266,0
-1.0634404214780353,-0.1957060557108946,3
-0.6630497709345528,1.1879052514094914,0
-0.6946913793284416,-1.8010109197239108,3
1.0063552225414594,-0.2791923590061478,0
-1.0425726044245252,1.2333393197927334,0
-0.9730887791551344,-1.758849928993628,1
-0.6032751596892263,-1.7177978791127513,1
-0.6897184287731879,1.1792167157915494,3
-0.9151728703698432,-1.7437349182643722,1
0.05327200891253053,-1.768374464982683,1
-1.2473712540602346,1.168389840369588,0
-0.04615226861949163,1.1996094572687435,3
-0.8215646151434675,1.1787775026472482,0
-1.0982160295611474,-0.18124344263075642,0
0.15941339973002966,-1.765983459229204,1
0.15273384459283806,1.1711151279084524,0
0.5139835489855482,-1.780466740546357,3
0.6293100318561831,1.2023084722006396,0
-1.146777598364062,-1.7119321095263618,1
0.3207679413960683,-1.7731369934954702,1
0.8238040640309474,-0.2588270129461388,0
0.9435585490495292,-0.2683577968171111,0
1.009143113197583,-1.8386232518587553,1
-0.5692312942305884,-0.19812734643913377,0
-1.838407812964171,1.2102387533977652,0
-0.6503695849748837,-1.7589010374964342,1
2.6474001065235004,1.1043259880998617,2
-0.12778562564598978,1.1535730317875237,0
-0.24586363922148888,1.1909376615490668,0
-1.3064932174824868,1.1787924750226064,0
2.8635930771833977,-1.8489603080511159,2
0.09750589626464601,-1.790734829461675,1
-1.2748179499087278,-0.20622919534170092,0
4.250616309008228,-1.8523669204206812,2
-0.5198714871437272,1.2031496162696302,0
-0.37326444743982473,-1.7049238531605175,1
-0.5727998916053496,1.2286476605562284,0
-1.8923939412445236,-0.1488118805483971,0
0.47990721519421214,1.162486906897665,0
-1.1771154285202126,1.2114100924061113,0
-0.8377524250991971,-0.19886162976372657,0
0.7930114646667472,1.1477548595102172,0
-0.8217363149974398,1.2067968583811353,0
1.7190275980771625,1.1263221282801215,2
-0.38613171273610447,-0.2081130992514918,0
0.10997857249971452,1.16623045686621,0
-1.2321702466577649,-0.2524007856989348,3
-0.49130007020536787,1.1989719729611255,0
-1.249030567329827,-1.760382127606893,3
-0.5810440193708826,1.2198288600557121,0
-0.7029809836355208,-1.7883545156549292,3
1.793763592078045,1.1763801228591457,2
-1.1647252301246638,1.3454697304851766,0
-0.08152560150866445,-1.8174797571710273,3
-0.1536600853958739,-0.23120602913512572,0
0.22425381943932599,1.20697181220137,0
-0.25817810416159914,-1.7020457652215855,1
0.508765939268723,-1.7911658957430647,1
-0.8515904137664471,1.182884589255472,3
1.6269467943633233,1.1480448930965756,2
-0.6359640877149753,1.1878616583140917,0
-1.8364307013211247,1.1796967360849555,3
0.6624023615640711,-0.23858842454695312,0
-0.7548507958911529,1.1494435757092456,3
0.6347799772424368,-0.24101010480071322,0
-0.33211947589178126,-1.771966496357072,1
-0.9451321067910249,-0.24454985588824296,3
3.6292933753123733,1.048879001939897,2
-0.15253278957528194,1.2207123494920116,0
0.07905390218430157,1.1652854519277942,0
0.9670431239439963,-1.7804292605326597,1
-1.4591188483838424,-1.7014414109268048,1
-0.23853071430955805,1.215857381030737,0
-0.281701452469046,-1.7353205053349832,1
-1.3421649757986285,1.2002781389308605,0
2.9313659382555284,-1.8214837542747684,2
-1.3066075528908105,-0.19697790402802773,0
0.5423357211018053,-1.7485896064656306,1
0.7524752112704673,1.1516363462938588,0
-0.19824281748438619,-1.768706376520358,3
2.0577697780866315,1.0985528214900726,2
-0.31470427825479846,-1.8257794857658494,3
-1.0041776158405682,1.2032335460133572,0
-1.037581773329795,-1.8008779117308984,3
2.337934378670547,1.0784344970072461,2
2.1786587441847036,1.076518062780264,2
-0.08124621824258889,1.16274367268372,0
-0.3646608126524429,-0.21041417058095013,0
2.1127390291642265,-1.8029266830985662,2
0.6430156562729934,-1.8320952208707164,3
0.3002540660471712,-1.8258321401159612,3
-1.964182735938439,1.2462744758110735,0
-1.2344689967758162,-0.2116042101372555,3
-0.6206295026274604,1.2212121360585575,0
-0.18782987577814236,-0.19975777612563483,0
0.3585269452284187,1.1626570079327387,0
0.1252045337547557,-0.20379296363093058,0
-0.10631142558193846,-0.24292625883257812,0
0.35157409017131375,-1.7662653847745302,1
0.07439824008569879,1.1873388801584799,0
-1.889042017589016,1.199725316005409,0
-0.27364562310183155,1.2069077248071503,0
-1.5723235229035806,-1.705550570835075,1
2.4107780684286966,1.0396088431091794,2
0.34677614813095,-1.7640990612951082,1
0.8768253672811789,1.1747969020886522,0
-0.5312319092626807,1.1740047553491033,0
-1.3191081425557019,1.1813718024096183,3
-0.6192794789912416,-0.246509714567119,0
4.2618595078231225,1.0736183188321518,2
0.01766887604352426,1.2794153447869547,0
-1.4974192887024285,1.2417690253992284,0
-0.029821554320972332,1.1628847849893171,0
-0.7267877545678666,1.1994725557193606,0
1.477288660297374,-1.8087452022603234,1
2.0788286515759755,1.1437369612240667,2
-0.4170210873511007,-1.7093800424565853,1
0.13509086541763118,-1.7655673228508983,1
1.723882510259828,1.123284746500242,2
0.5975313543212343,1.1670277441062566,0
-0.7066074488042081,-1.731272406943284,1
-0.9792083273323067,-1.750309626845234,1
0.2597804828892299,-1.7815070715888028,1
0.9059177030637844,1.1559469195752472,0
-1.0471954842132285,1.1931265666001123,0
